ID,Stakeholder,Insurer,Value Created,Sahreholding pattern,City,Brokers,Premium,Date,Premium,Profitability,Cost ratio,Assets under management,Educational qualifications,People,Policy tenuer ,Gender,Age 
3230,Investors,Lives cover,767819,Retail,Pune,Gita,New premium,6/3/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3232,Investors,Lives cover,772736,Retail,Pune,Puja,New premium,6/4/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3233,Investors,Lives cover,777652,Retail,Pune,Sheela,New premium,6/5/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3235,Investors,Lives cover,782569,Retail,Pune,Rita,New premium,6/6/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3236,Investors,Lives cover,787485,Retail,Pune,Mina,New premium,6/7/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3238,Investors,Lives cover,792402,Retail,Pune,Rushi,New premium,6/8/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3239,Investors,Lives cover,797319,Retail,Pune,Krishna,New premium,6/9/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3241,Investors,Lives cover,802235,Retail,Pune,Gita,New premium,6/10/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3242,Investors,Lives cover,807152,Retail,Pune,Puja,New premium,6/11/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3244,Investors,Lives cover,812068,Retail,Pune,Sheela,New premium,6/12/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3245,Investors,Lives cover,816985,Retail,Pune,Rita,New premium,6/13/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3247,Investors,Lives cover,821901,Retail,Pune,Mina,New premium,6/14/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3248,Investors,Lives cover,826818,Retail,Pune,Rushi,New premium,6/15/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3250,Investors,Lives cover,831735,Retail,Pune,Krishna,New premium,6/16/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3251,Investors,Lives cover,836651,Retail,Pune,Gita,New premium,6/17/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3253,Investors,Lives cover,841568,Retail,Pune,Rushi,New premium,6/18/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3254,Investors,Lives cover,846484,Retail,Pune,Krishna,New premium,6/19/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3256,Investors,Lives cover,851401,Retail,Pune,Gita,New premium,6/20/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3257,Investors,Lives cover,856317,Retail,Pune,Puja,New premium,6/21/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3259,Investors,Lives cover,861234,Retail,Pune,Sheela,New premium,6/22/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3260,Investors,Lives cover,866151,Retail,Pune,Rita,New premium,6/23/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3262,Investors,Lives cover,871067,Retail,Pune,Mina,New premium,6/24/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3263,Investors,Lives cover,875984,Retail,Pune,Rushi,New premium,6/25/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3265,Investors,Lives cover,880900,Retail,Pune,Krishna,New premium,6/26/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3266,Investors,Lives cover,885817,Retail,Pune,Gita,New premium,6/27/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3268,Investors,Lives cover,890733,Retail,Pune,Puja,New premium,6/28/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3269,Investors,Lives cover,895650,Retail,Pune,Sheela,New premium,6/29/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3271,Investors,Lives cover,900567,Retail,Pune,Rita,New premium,6/30/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3272,Investors,Lives cover,905483,Retail,Pune,Mina,New premium,7/1/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3274,Investors,Lives cover,910400,Retail,Pune,Rushi,New premium,7/2/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3275,Investors,Lives cover,915316,Retail,Pune,Krishna,New premium,7/3/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3277,Investors,Lives cover,920233,Retail,Pune,Gita,New premium,7/4/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3278,Investors,Lives cover,925149,Retail,Pune,Puja,New premium,7/5/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3280,Investors,Lives cover,930066,Retail,Pune,Sheela,New premium,7/6/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3281,Investors,Lives cover,934983,Retail,Pune,Rita,New premium,7/7/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3283,Investors,Lives cover,939899,Retail,Pune,Mina,New premium,7/8/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3284,Investors,Lives cover,944816,Retail,Pune,Rushi,New premium,7/9/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3286,Investors,Lives cover,949732,Retail,Pune,Krishna,New premium,7/10/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3287,Investors,Lives cover,954649,Retail,Pune,Gita,New premium,7/11/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3289,Investors,Lives cover,959565,Retail,Pune,Rushi,New premium,7/12/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3290,Investors,Lives cover,964482,Retail,Pune,Krishna,New premium,7/13/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3292,Investors,Lives cover,969399,Retail,Pune,Gita,New premium,7/14/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3293,Investors,Lives cover,974315,Retail,Pune,Puja,New premium,7/15/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3295,Investors,Lives cover,979232,Retail,Pune,Sheela,New premium,7/16/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3296,Investors,Lives cover,984148,Retail,Pune,Rita,New premium,7/17/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3298,Investors,Lives cover,989065,Retail,Pune,Mina,New premium,7/18/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3299,Investors,Lives cover,993981,Retail,Pune,Rushi,New premium,7/19/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3301,Investors,Lives cover,998898,Retail,Pune,Krishna,New premium,7/20/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3302,Investors,Lives cover,1003815,Retail,Pune,Gita,New premium,7/21/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3304,Investors,Lives cover,1008731,Retail,Pune,Puja,New premium,7/22/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3305,Investors,Lives cover,1013648,Retail,Pune,Sheela,New premium,7/23/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3307,Investors,Lives cover,1018564,Retail,Pune,Rita,New premium,7/24/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3308,Investors,Lives cover,1023481,Retail,Pune,Mina,New premium,7/25/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3310,Investors,Lives cover,1028397,Retail,Pune,Rushi,New premium,7/26/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3311,Investors,Lives cover,1033314,Retail,Pune,Krishna,New premium,7/27/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3313,Investors,Lives cover,1038231,Retail,Pune,Gita,New premium,7/28/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3314,Investors,Lives cover,1043147,Retail,Pune,Puja,New premium,7/29/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3316,Investors,Lives cover,1048064,Retail,Pune,Sheela,New premium,7/30/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3317,Investors,Lives cover,1052980,Retail,Pune,Rita,New premium,7/31/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3319,Investors,Lives cover,1057897,Retail,Pune,Mina,New premium,8/1/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3320,Investors,Lives cover,1062813,Retail,Pune,Rushi,New premium,8/2/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3322,Investors,Lives cover,1067730,Retail,Pune,Krishna,New premium,8/3/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3323,Investors,Lives cover,1072647,Retail,Pune,Gita,New premium,8/4/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3325,Investors,Lives cover,1077563,Retail,Pune,Rushi,New premium,8/5/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3326,Investors,Lives cover,1082480,Retail,Pune,Krishna,New premium,8/6/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3328,Investors,Lives cover,1087396,Retail,Pune,Gita,New premium,8/7/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3329,Investors,Lives cover,1092313,Retail,Pune,Puja,New premium,8/8/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3331,Investors,Lives cover,1097229,Retail,Pune,Sheela,New premium,8/9/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3332,Investors,Lives cover,1102146,Retail,Pune,Rita,New premium,8/10/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3334,Investors,Lives cover,1107063,Retail,Pune,Mina,New premium,8/11/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3335,Investors,Lives cover,1111979,Retail,Pune,Rushi,New premium,8/12/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3337,Investors,Lives cover,1116896,Retail,Pune,Krishna,New premium,8/13/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3338,Investors,Lives cover,1121812,Retail,Pune,Gita,New premium,8/14/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3340,Investors,Lives cover,1126729,Retail,Pune,Puja,New premium,8/15/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3341,Investors,Lives cover,1131645,Retail,Pune,Sheela,New premium,8/16/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3343,Investors,Lives cover,1136562,Retail,Pune,Rita,New premium,8/17/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3344,Investors,Lives cover,1141479,Retail,Pune,Mina,New premium,8/18/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3346,Investors,Lives cover,1146395,Retail,Pune,Rushi,New premium,8/19/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3347,Investors,Lives cover,1151312,Retail,Pune,Krishna,New premium,8/20/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3349,Investors,Lives cover,1156228,Retail,Pune,Gita,New premium,8/21/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3350,Investors,Lives cover,1161145,Retail,Pune,Puja,New premium,8/22/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3352,Investors,Lives cover,1166061,Retail,Pune,Sheela,New premium,8/23/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3353,Investors,Lives cover,1170978,Retail,Pune,Rita,New premium,8/24/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3355,Investors,Lives cover,1175895,Retail,Pune,Mina,New premium,8/25/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3356,Investors,Lives cover,1180811,Retail,Pune,Rushi,New premium,8/26/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3358,Investors,Lives cover,1185728,Retail,Pune,Krishna,New premium,8/27/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3359,Investors,Lives cover,1190644,Retail,Pune,Gita,New premium,8/28/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3361,Investors,Lives cover,1195561,Retail,Pune,Rushi,New premium,8/29/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3362,Investors,Lives cover,1200477,Retail,Pune,Krishna,New premium,8/30/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3364,Investors,Lives cover,1205394,Retail,Pune,Gita,New premium,8/31/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3365,Investors,Lives cover,1210311,Retail,Pune,Puja,New premium,9/1/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3367,Investors,Lives cover,1215227,Retail,Pune,Sheela,New premium,9/2/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3368,Investors,Lives cover,1220144,Retail,Pune,Rita,New premium,9/3/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3370,Investors,Lives cover,1225060,Retail,Pune,Mina,New premium,9/4/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3371,Investors,Lives cover,1229977,Retail,Pune,Rushi,New premium,9/5/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3373,Investors,Lives cover,1234893,Retail,Pune,Krishna,New premium,9/6/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3374,Investors,Lives cover,1239810,Retail,Pune,Gita,New premium,9/7/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
3376,Investors,Lives cover,1244727,Retail,Pune,Puja,New premium,9/8/2014,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
